, dataset,wav_filename,start_time_s,duration_s,location,date,pst_or_master_tape_identifier,Id,Expected
9245,podcast_round1,97749005.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749005.wav0,1.0
9246,podcast_round1,97749005.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749005.wav1,1.0
9247,podcast_round1,97749006.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749006.wav0,1.0
9248,podcast_round1,97749006.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749006.wav1,1.0
9249,podcast_round1,97749007.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749007.wav0,1.0
9250,podcast_round1,97749007.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749007.wav1,1.0
9251,podcast_round1,97749007.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749007.wav2,1.0
9252,podcast_round1,97749008.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749008.wav0,1.0
9253,podcast_round1,97749008.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749008.wav1,1.0
9254,podcast_round1,97749009.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749009.wav0,1.0
9255,podcast_round1,97749009.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,97749009.wav1,1.0
9256,podcast_round1,9774900A.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900A.wav0,1.0
9257,podcast_round1,9774900A.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900A.wav1,1.0
9258,podcast_round1,9774900B.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900B.wav0,1.0
9259,podcast_round1,9774900B.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900B.wav1,1.0
9260,podcast_round1,9774900C.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900C.wav0,1.0
9261,podcast_round1,9774900C.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900C.wav1,1.0
9262,podcast_round1,9774900D.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900D.wav0,1.0
9263,podcast_round1,9774900D.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900D.wav1,1.0
9264,podcast_round1,9774900E.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900E.wav0,1.0
9265,podcast_round1,9774900E.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900E.wav1,1.0
9266,podcast_round1,9774900F.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900F.wav0,1.0
9267,podcast_round1,9774900F.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900F.wav1,1.0
9268,podcast_round1,9774900G.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900G.wav0,1.0
9269,podcast_round1,9774900G.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900G.wav1,1.0
9270,podcast_round1,9774900H.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900H.wav0,1.0
9271,podcast_round1,9774900H.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900H.wav1,1.0
9272,podcast_round1,9774900I.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900I.wav0,1.0
9273,podcast_round1,9774900I.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900I.wav1,1.0
9274,podcast_round1,9774900J.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900J.wav0,1.0
9275,podcast_round1,9774900J.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900J.wav1,1.0
9276,podcast_round1,9774900K.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900K.wav0,1.0
9277,podcast_round1,9774900K.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900K.wav1,1.0
9278,podcast_round1,9774900L.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900L.wav0,1.0
9279,podcast_round1,9774900L.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900L.wav1,1.0
9280,podcast_round1,9774900M.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900M.wav0,1.0
9281,podcast_round1,9774900M.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900M.wav1,1.0
9282,podcast_round1,9774900N.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900N.wav0,1.0
9283,podcast_round1,9774900N.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900N.wav1,1.0
9284,podcast_round1,9774900N.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900N.wav2,1.0
9285,podcast_round1,9774900O.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900O.wav0,1.0
9286,podcast_round1,9774900O.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900O.wav1,1.0
9287,podcast_round1,9774900P.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900P.wav0,1.0
9288,podcast_round1,9774900P.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900P.wav1,1.0
9289,podcast_round1,9774900P.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900P.wav2,1.0
9290,podcast_round1,9774900P.wav,3.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900P.wav3,1.0
9291,podcast_round1,9774900P.wav,4.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900P.wav4,1.0
9292,podcast_round1,9774900Q.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900Q.wav0,1.0
9293,podcast_round1,9774900R.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900R.wav0,1.0
9294,podcast_round1,9774900R.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900R.wav1,1.0
9295,podcast_round1,9774900S.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900S.wav0,1.0
9296,podcast_round1,9774900S.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97749,9774900S.wav1,1.0
9297,podcast_round1,97750001.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750001.wav0,1.0
9298,podcast_round1,97750001.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750001.wav1,1.0
9299,podcast_round1,97750002.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750002.wav0,1.0
9300,podcast_round1,97750002.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750002.wav1,1.0
9301,podcast_round1,97750003.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750003.wav0,1.0
9302,podcast_round1,97750003.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750003.wav1,1.0
9303,podcast_round1,97750004.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750004.wav0,1.0
9304,podcast_round1,97750004.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750004.wav1,1.0
9305,podcast_round1,97750004.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750004.wav2,1.0
9306,podcast_round1,97750005.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750005.wav0,1.0
9307,podcast_round1,97750005.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750005.wav1,1.0
9308,podcast_round1,97750006.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750006.wav0,1.0
9309,podcast_round1,97750006.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750006.wav1,1.0
9310,podcast_round1,97750007.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750007.wav0,1.0
9311,podcast_round1,97750007.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750007.wav1,1.0
9312,podcast_round1,97750008.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750008.wav0,1.0
9313,podcast_round1,97750008.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750008.wav1,1.0
9314,podcast_round1,97750009.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750009.wav0,1.0
9315,podcast_round1,97750009.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,97750009.wav1,1.0
9316,podcast_round1,9775000A.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000A.wav0,1.0
9317,podcast_round1,9775000A.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000A.wav1,1.0
9318,podcast_round1,9775000A.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000A.wav2,1.0
9319,podcast_round1,9775000B.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000B.wav0,1.0
9320,podcast_round1,9775000B.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000B.wav1,1.0
9321,podcast_round1,9775000C.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000C.wav0,1.0
9322,podcast_round1,9775000C.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000C.wav1,1.0
9323,podcast_round1,9775000D.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000D.wav0,1.0
9324,podcast_round1,9775000D.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000D.wav1,1.0
9325,podcast_round1,9775000D.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000D.wav2,1.0
9326,podcast_round1,9775000E.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000E.wav0,1.0
9327,podcast_round1,9775000E.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000E.wav1,1.0
9328,podcast_round1,9775000E.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000E.wav2,1.0
9329,podcast_round1,9775000F.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000F.wav0,1.0
9330,podcast_round1,9775000F.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000F.wav1,1.0
9331,podcast_round1,9775000G.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000G.wav0,1.0
9332,podcast_round1,9775000G.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000G.wav1,1.0
9333,podcast_round1,9775000G.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-09,97750,9775000G.wav2,1.0
9334,podcast_round1,97751001.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751001.wav0,1.0
9335,podcast_round1,97751001.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751001.wav1,1.0
9336,podcast_round1,97751002.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751002.wav0,1.0
9337,podcast_round1,97751003.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751003.wav0,1.0
9338,podcast_round1,97751004.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751004.wav0,1.0
9339,podcast_round1,97751005.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751005.wav0,1.0
9340,podcast_round1,97751006.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751006.wav0,1.0
9341,podcast_round1,97751006.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751006.wav1,1.0
9342,podcast_round1,97751007.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav0,1.0
9343,podcast_round1,97751007.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav1,1.0
9344,podcast_round1,97751007.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav2,1.0
9345,podcast_round1,97751007.wav,3.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav3,1.0
9346,podcast_round1,97751007.wav,4.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav4,1.0
9347,podcast_round1,97751007.wav,5.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav5,1.0
9348,podcast_round1,97751007.wav,6.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav6,1.0
9349,podcast_round1,97751007.wav,7.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751007.wav7,1.0
9350,podcast_round1,97751008.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751008.wav0,1.0
9351,podcast_round1,97751009.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,97751009.wav0,1.0
9352,podcast_round1,9775100A.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100A.wav0,1.0
9353,podcast_round1,9775100B.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100B.wav0,1.0
9354,podcast_round1,9775100B.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100B.wav1,1.0
9355,podcast_round1,9775100C.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100C.wav0,1.0
9356,podcast_round1,9775100D.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100D.wav0,1.0
9357,podcast_round1,9775100D.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100D.wav1,1.0
9358,podcast_round1,9775100E.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100E.wav0,1.0
9359,podcast_round1,9775100E.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100E.wav1,1.0
9360,podcast_round1,9775100F.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100F.wav0,1.0
9361,podcast_round1,9775100G.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100G.wav0,1.0
9362,podcast_round1,9775100G.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100G.wav1,1.0
9363,podcast_round1,9775100H.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100H.wav0,1.0
9364,podcast_round1,9775100I.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100I.wav0,1.0
9365,podcast_round1,9775100I.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100I.wav1,1.0
9366,podcast_round1,9775100J.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100J.wav0,1.0
9367,podcast_round1,9775100J.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100J.wav1,1.0
9368,podcast_round1,9775100K.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100K.wav0,1.0
9369,podcast_round1,9775100L.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100L.wav0,1.0
9370,podcast_round1,9775100L.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100L.wav1,1.0
9371,podcast_round1,9775100M.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100M.wav0,1.0
9372,podcast_round1,9775100N.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100N.wav0,1.0
9373,podcast_round1,9775100O.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100O.wav0,1.0
9374,podcast_round1,9775100P.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100P.wav0,1.0
9375,podcast_round1,9775100P.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100P.wav1,1.0
9376,podcast_round1,9775100Q.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100Q.wav0,1.0
9377,podcast_round1,9775100Q.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100Q.wav1,1.0
9378,podcast_round1,9775100R.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100R.wav0,1.0
9379,podcast_round1,9775100R.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100R.wav1,1.0
9380,podcast_round1,9775100S.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100S.wav0,1.0
9381,podcast_round1,9775100S.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100S.wav1,1.0
9382,podcast_round1,9775100T.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97751,9775100T.wav0,1.0
9383,podcast_round1,97752001.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752001.wav0,1.0
9384,podcast_round1,97752001.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752001.wav1,1.0
9385,podcast_round1,97752002.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752002.wav0,1.0
9386,podcast_round1,97752002.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752002.wav1,1.0
9387,podcast_round1,97752002.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752002.wav2,1.0
9388,podcast_round1,97752003.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752003.wav0,1.0
9389,podcast_round1,97752003.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752003.wav1,1.0
9390,podcast_round1,97752004.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752004.wav0,1.0
9391,podcast_round1,97752004.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752004.wav1,1.0
9392,podcast_round1,97752005.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752005.wav0,1.0
9393,podcast_round1,97752005.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752005.wav1,1.0
9394,podcast_round1,97752005.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752005.wav2,1.0
9395,podcast_round1,97752006.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752006.wav0,1.0
9396,podcast_round1,97752007.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752007.wav0,1.0
9397,podcast_round1,97752008.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752008.wav0,1.0
9398,podcast_round1,97752008.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752008.wav1,1.0
9399,podcast_round1,97752009.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752009.wav0,1.0
9400,podcast_round1,97752009.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752009.wav1,1.0
9401,podcast_round1,97752009.wav,2.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752009.wav2,1.0
9402,podcast_round1,9775200A.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200A.wav0,1.0
9403,podcast_round1,9775200B.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200B.wav0,1.0
9404,podcast_round1,9775200C.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200C.wav0,1.0
9405,podcast_round1,9775200D.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200D.wav0,1.0
9406,podcast_round1,9775200D.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200D.wav1,1.0
9407,podcast_round1,9775200E.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200E.wav0,1.0
9408,podcast_round1,9775200E.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200E.wav1,1.0
9409,podcast_round1,9775200F.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200F.wav0,1.0
9410,podcast_round1,9775200G.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200G.wav0,1.0
9411,podcast_round1,9775200G.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200G.wav1,1.0
9412,podcast_round1,9775200H.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200H.wav0,1.0
9413,podcast_round1,9775200H.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200H.wav1,1.0
9414,podcast_round1,9775200I.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200I.wav0,1.0
9415,podcast_round1,9775200I.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200I.wav1,1.0
9416,podcast_round1,9775200J.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200J.wav0,1.0
9417,podcast_round1,9775200J.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200J.wav1,1.0
9418,podcast_round1,9775200K.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200K.wav0,1.0
9419,podcast_round1,9775200K.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200K.wav1,1.0
9420,podcast_round1,9775200L.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200L.wav0,1.0
9421,podcast_round1,9775200L.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200L.wav1,1.0
9422,podcast_round1,9775200M.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200M.wav0,1.0
9423,podcast_round1,9775200N.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200N.wav0,1.0
9424,podcast_round1,9775200N.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200N.wav1,1.0
9425,podcast_round1,9775200O.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200O.wav0,1.0
9426,podcast_round1,9775200O.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200O.wav1,1.0
9427,podcast_round1,9775200P.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200P.wav0,1.0
9428,podcast_round1,9775200Q.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200Q.wav0,1.0
9429,podcast_round1,9775200R.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200R.wav0,1.0
9430,podcast_round1,9775200R.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200R.wav1,1.0
9431,podcast_round1,9775200S.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200S.wav0,1.0
9432,podcast_round1,9775200S.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200S.wav1,1.0
9433,podcast_round1,9775200T.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200T.wav0,1.0
9434,podcast_round1,9775200T.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200T.wav1,1.0
9435,podcast_round1,9775200U.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200U.wav0,1.0
9436,podcast_round1,9775200U.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200U.wav1,1.0
9437,podcast_round1,9775200V.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200V.wav0,1.0
9438,podcast_round1,9775200V.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200V.wav1,1.0
9439,podcast_round1,9775200W.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200W.wav0,1.0
9440,podcast_round1,9775200X.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200X.wav0,1.0
9441,podcast_round1,9775200X.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200X.wav1,1.0
9442,podcast_round1,9775200Y.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200Y.wav0,1.0
9443,podcast_round1,9775200Z.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200Z.wav0,1.0
9444,podcast_round1,9775200Z.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,9775200Z.wav1,1.0
9445,podcast_round1,97752010.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752010.wav0,1.0
9446,podcast_round1,97752010.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752010.wav1,1.0
9447,podcast_round1,97752011.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752011.wav0,1.0
9448,podcast_round1,97752011.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752011.wav1,1.0
9449,podcast_round1,97752012.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752012.wav0,1.0
9450,podcast_round1,97752012.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752012.wav1,1.0
9451,podcast_round1,97752013.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752013.wav0,1.0
9452,podcast_round1,97752013.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752013.wav1,1.0
9453,podcast_round1,97752014.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752014.wav0,1.0
9454,podcast_round1,97752015.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752015.wav0,1.0
9455,podcast_round1,97752015.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752015.wav1,1.0
9456,podcast_round1,97752016.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752016.wav0,1.0
9457,podcast_round1,97752017.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752017.wav0,1.0
9458,podcast_round1,97752017.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-12,97752,97752017.wav1,1.0
9459,podcast_round1,97754001.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754001.wav0,1.0
9460,podcast_round1,97754002.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754002.wav0,1.0
9461,podcast_round1,97754002.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754002.wav1,1.0
9462,podcast_round1,97754003.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754003.wav0,1.0
9463,podcast_round1,97754003.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754003.wav1,1.0
9464,podcast_round1,97754004.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754004.wav0,1.0
9465,podcast_round1,97754005.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754005.wav0,1.0
9466,podcast_round1,97754005.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754005.wav1,1.0
9467,podcast_round1,97754006.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754006.wav0,1.0
9468,podcast_round1,97754006.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754006.wav1,1.0
9469,podcast_round1,97754007.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754007.wav0,1.0
9470,podcast_round1,97754007.wav,1.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754007.wav1,1.0
9471,podcast_round1,97754008.wav,0.0,1.0,Oregon Coast Aquarium,1998-01-14,97754,97754008.wav0,1.0
